station,valid,speed
FYV,11/13/2016 3:53:00 PM,4.6
FYV,11/13/2016 4:53:00 PM,5.75
FYV,11/13/2016 5:53:00 PM,9.2
FYV,11/13/2016 6:53:00 PM,4.6
FYV,11/13/2016 7:53:00 PM,6.9
FYV,11/13/2016 8:53:00 PM,5.75
FYV,11/13/2016 9:53:00 PM,6.9
FYV,11/13/2016 10:53:00 PM,5.75
FYV,11/13/2016 11:53:00 PM,5.75
FYV,11/14/2016 12:53:00 AM,0
FYV,11/14/2016 1:53:00 AM,3.45
FYV,11/14/2016 2:53:00 AM,4.6
FYV,11/14/2016 3:53:00 AM,3.45
FYV,11/14/2016 4:53:00 AM,3.45
FYV,11/14/2016 5:53:00 AM,0
FYV,11/14/2016 6:53:00 AM,0
FYV,11/14/2016 7:53:00 AM,0
FYV,11/14/2016 8:53:00 AM,0
FYV,11/14/2016 9:53:00 AM,0
FYV,11/14/2016 10:53:00 AM,0
FYV,11/14/2016 11:53:00 AM,0
FYV,11/14/2016 12:53:00 PM,0
FYV,11/14/2016 1:53:00 PM,0
FYV,11/14/2016 2:53:00 PM,13.8
FYV,11/14/2016 3:53:00 PM,9.2
FYV,11/14/2016 4:53:00 PM,9.2
FYV,11/14/2016 5:53:00 PM,11.5
FYV,11/14/2016 6:53:00 PM,9.2
FYV,11/14/2016 7:53:00 PM,4.6
FYV,11/14/2016 8:53:00 PM,8.05
FYV,11/14/2016 9:53:00 PM,6.9
FYV,11/14/2016 10:53:00 PM,5.75
FYV,11/14/2016 11:53:00 PM,5.75
FYV,11/15/2016 12:53:00 AM,6.9
FYV,11/15/2016 1:53:00 AM,3.45
FYV,11/15/2016 2:53:00 AM,0
FYV,11/15/2016 3:53:00 AM,0
FYV,11/15/2016 4:53:00 AM,0
FYV,11/15/2016 5:53:00 AM,0
FYV,11/15/2016 6:53:00 AM,3.45
FYV,11/15/2016 7:53:00 AM,0
FYV,11/15/2016 8:53:00 AM,0
FYV,11/15/2016 9:53:00 AM,0
FYV,11/15/2016 10:53:00 AM,0
FYV,11/15/2016 11:53:00 AM,0
FYV,11/15/2016 12:53:00 PM,0
FYV,11/15/2016 1:53:00 PM,0
FYV,11/15/2016 2:53:00 PM,0
FYV,11/15/2016 3:53:00 PM,0
FYV,11/15/2016 4:53:00 PM,0
FYV,11/15/2016 5:53:00 PM,5.75
FYV,11/15/2016 6:53:00 PM,4.6
FYV,11/15/2016 7:53:00 PM,5.75
FYV,11/15/2016 8:53:00 PM,4.6
FYV,11/15/2016 9:53:00 PM,8.05
FYV,11/15/2016 10:53:00 PM,3.45
FYV,11/15/2016 11:53:00 PM,0
FYV,11/16/2016 12:53:00 AM,0
FYV,11/16/2016 1:53:00 AM,0
FYV,11/16/2016 2:53:00 AM,0
FYV,11/16/2016 3:53:00 AM,0
FYV,11/16/2016 4:53:00 AM,0
FYV,11/16/2016 5:53:00 AM,0
FYV,11/16/2016 6:53:00 AM,0
FYV,11/16/2016 7:53:00 AM,0
FYV,11/16/2016 8:53:00 AM,0
FYV,11/16/2016 9:53:00 AM,0
FYV,11/16/2016 10:53:00 AM,0
FYV,11/16/2016 11:53:00 AM,0
FYV,11/16/2016 12:53:00 PM,0
FYV,11/16/2016 1:53:00 PM,0
FYV,11/16/2016 2:53:00 PM,0
FYV,11/16/2016 3:53:00 PM,0
FYV,11/16/2016 4:53:00 PM,0
FYV,11/16/2016 5:53:00 PM,0
FYV,11/16/2016 6:53:00 PM,9.2
FYV,11/16/2016 7:53:00 PM,14.95
FYV,11/16/2016 8:53:00 PM,10.35
FYV,11/16/2016 9:53:00 PM,12.65
FYV,11/16/2016 10:53:00 PM,4.6
FYV,11/16/2016 11:53:00 PM,0
FYV,11/17/2016 12:53:00 AM,0
FYV,11/17/2016 1:53:00 AM,0
FYV,11/17/2016 2:53:00 AM,6.9
FYV,11/17/2016 3:53:00 AM,5.75
FYV,11/17/2016 4:53:00 AM,4.6
FYV,11/17/2016 5:53:00 AM,9.2
FYV,11/17/2016 6:53:00 AM,11.5
FYV,11/17/2016 7:53:00 AM,13.8
FYV,11/17/2016 8:53:00 AM,6.9
FYV,11/17/2016 9:53:00 AM,9.2
FYV,11/17/2016 10:53:00 AM,11.5
FYV,11/17/2016 11:53:00 AM,13.8
FYV,11/17/2016 12:53:00 PM,13.8
FYV,11/17/2016 1:53:00 PM,12.65
FYV,11/17/2016 2:53:00 PM,16.1
FYV,11/17/2016 3:53:00 PM,16.1
FYV,11/17/2016 4:53:00 PM,19.55
FYV,11/17/2016 5:53:00 PM,19.55
FYV,11/17/2016 6:53:00 PM,23
FYV,11/17/2016 7:53:00 PM,28.75
FYV,11/17/2016 8:53:00 PM,19.55
FYV,11/17/2016 9:53:00 PM,17.25
FYV,11/17/2016 10:53:00 PM,14.95
FYV,11/17/2016 11:53:00 PM,17.25
FYV,11/18/2016 12:53:00 AM,18.4
FYV,11/18/2016 1:53:00 AM,16.1
FYV,11/18/2016 2:53:00 AM,14.95
FYV,11/18/2016 3:53:00 AM,17.25
FYV,11/18/2016 4:53:00 AM,18.4
FYV,11/18/2016 5:53:00 AM,20.7
FYV,11/18/2016 6:53:00 AM,16.1
FYV,11/18/2016 7:53:00 AM,21.85
FYV,11/18/2016 8:53:00 AM,24.15
FYV,11/18/2016 9:53:00 AM,16.1
FYV,11/18/2016 10:53:00 AM,16.1
FYV,11/18/2016 11:53:00 AM,12.65
FYV,11/18/2016 12:53:00 PM,10.35
FYV,11/18/2016 1:53:00 PM,17.25
FYV,11/18/2016 2:53:00 PM,11.5
FYV,11/18/2016 3:53:00 PM,13.8
FYV,11/18/2016 4:53:00 PM,12.65
FYV,11/18/2016 5:53:00 PM,11.5
FYV,11/18/2016 6:53:00 PM,12.65
FYV,11/18/2016 7:53:00 PM,16.1
FYV,11/18/2016 8:53:00 PM,14.95
FYV,11/18/2016 9:53:00 PM,17.25
FYV,11/18/2016 10:53:00 PM,17.25
FYV,11/18/2016 11:53:00 PM,18.4
FYV,11/19/2016 12:53:00 AM,14.95
FYV,11/19/2016 1:53:00 AM,21.85
FYV,11/19/2016 2:53:00 AM,13.8
FYV,11/19/2016 3:53:00 AM,10.35
FYV,11/19/2016 4:53:00 AM,10.35
FYV,11/19/2016 5:53:00 AM,6.9
FYV,11/19/2016 6:53:00 AM,9.2
FYV,11/19/2016 7:53:00 AM,5.75
FYV,11/19/2016 8:53:00 AM,10.35
FYV,11/19/2016 9:53:00 AM,8.05
FYV,11/19/2016 10:53:00 AM,8.05
FYV,11/19/2016 11:53:00 AM,3.45
FYV,11/19/2016 12:53:00 PM,0
FYV,11/19/2016 1:53:00 PM,0
FYV,11/19/2016 2:53:00 PM,6.9
FYV,11/19/2016 3:53:00 PM,5.75
FYV,11/19/2016 4:53:00 PM,5.75
FYV,11/19/2016 5:53:00 PM,4.6
FYV,11/19/2016 6:53:00 PM,8.05
FYV,11/19/2016 7:53:00 PM,8.05
FYV,11/19/2016 8:53:00 PM,9.2
FYV,11/19/2016 9:53:00 PM,5.75
FYV,11/19/2016 10:53:00 PM,8.05
FYV,11/19/2016 11:53:00 PM,3.45
FYV,11/20/2016 12:53:00 AM,0
FYV,11/20/2016 1:53:00 AM,0
FYV,11/20/2016 2:53:00 AM,0
FYV,11/20/2016 3:53:00 AM,3.45
FYV,11/20/2016 4:53:00 AM,0
FYV,11/20/2016 5:53:00 AM,0
FYV,11/20/2016 6:53:00 AM,0
FYV,11/20/2016 7:53:00 AM,0
FYV,11/20/2016 8:53:00 AM,3.45
FYV,11/20/2016 9:53:00 AM,0
FYV,11/20/2016 10:53:00 AM,0
FYV,11/20/2016 11:53:00 AM,0
FYV,11/20/2016 12:53:00 PM,0
FYV,11/20/2016 1:53:00 PM,0
FYV,11/20/2016 2:53:00 PM,0
FYV,11/20/2016 3:53:00 PM,3.45
FYV,11/20/2016 4:53:00 PM,16.1
FYV,11/20/2016 5:53:00 PM,9.2
FYV,11/20/2016 6:53:00 PM,9.2
FYV,11/20/2016 7:53:00 PM,10.35
FYV,11/20/2016 8:53:00 PM,11.5
FYV,11/20/2016 9:53:00 PM,11.5
FYV,11/20/2016 10:53:00 PM,10.35
FYV,11/20/2016 11:53:00 PM,4.6
FYV,11/21/2016 1:53:00 AM,3.45
FYV,11/21/2016 2:53:00 AM,0
FYV,11/21/2016 3:53:00 AM,0
FYV,11/21/2016 4:53:00 AM,0
FYV,11/21/2016 5:53:00 AM,0
FYV,11/21/2016 6:53:00 AM,0
FYV,11/21/2016 7:53:00 AM,0
FYV,11/21/2016 8:53:00 AM,0
FYV,11/21/2016 9:53:00 AM,0
FYV,11/21/2016 10:53:00 AM,0
FYV,11/21/2016 11:53:00 AM,0
FYV,11/21/2016 12:53:00 PM,0
FYV,11/21/2016 1:53:00 PM,0
FYV,11/21/2016 2:53:00 PM,0
FYV,11/21/2016 3:53:00 PM,5.75
FYV,11/21/2016 4:53:00 PM,13.8
FYV,11/21/2016 5:53:00 PM,12.65
FYV,11/21/2016 6:53:00 PM,10.35
FYV,11/21/2016 7:53:00 PM,10.35
FYV,11/21/2016 8:53:00 PM,13.8
FYV,11/21/2016 9:53:00 PM,11.5
FYV,11/21/2016 10:53:00 PM,8.05
FYV,11/21/2016 11:53:00 PM,8.05
FYV,11/22/2016 12:53:00 AM,5.75
FYV,11/22/2016 1:53:00 AM,8.05
FYV,11/22/2016 2:53:00 AM,9.2
FYV,11/22/2016 3:53:00 AM,8.05
FYV,11/22/2016 4:53:00 AM,11.5
FYV,11/22/2016 5:53:00 AM,10.35
FYV,11/22/2016 6:53:00 AM,9.2
FYV,11/22/2016 7:53:00 AM,6.9
FYV,11/22/2016 8:53:00 AM,12.65
FYV,11/22/2016 9:53:00 AM,9.2
FYV,11/22/2016 10:53:00 AM,12.65
FYV,11/22/2016 11:53:00 AM,11.5
FYV,11/22/2016 12:53:00 PM,11.5
FYV,11/22/2016 1:53:00 PM,9.2
FYV,11/22/2016 2:53:00 PM,11.5
FYV,11/22/2016 3:53:00 PM,12.65
FYV,11/22/2016 4:53:00 PM,19.55
FYV,11/22/2016 5:53:00 PM,23
FYV,11/22/2016 6:53:00 PM,16.1
FYV,11/22/2016 7:53:00 PM,16.1
FYV,11/22/2016 8:53:00 PM,18.4
FYV,11/22/2016 9:53:00 PM,14.95
FYV,11/22/2016 10:53:00 PM,11.5
FYV,11/22/2016 11:53:00 PM,11.5
FYV,11/23/2016 12:53:00 AM,14.95
FYV,11/23/2016 1:53:00 AM,12.65
FYV,11/23/2016 2:53:00 AM,12.65
FYV,11/23/2016 3:53:00 AM,11.5
FYV,11/23/2016 4:53:00 AM,5.75
FYV,11/23/2016 5:53:00 AM,4.6
FYV,11/23/2016 6:53:00 AM,6.9
FYV,11/23/2016 7:53:00 AM,0
FYV,11/23/2016 8:53:00 AM,0
FYV,11/23/2016 9:53:00 AM,5.75
FYV,11/23/2016 10:53:00 AM,8.05
FYV,11/23/2016 11:53:00 AM,14.95
FYV,11/23/2016 12:53:00 PM,4.6
FYV,11/23/2016 1:53:00 PM,4.6
FYV,11/23/2016 2:53:00 PM,5.75
FYV,11/23/2016 3:53:00 PM,6.9
FYV,11/23/2016 4:53:00 PM,8.05
FYV,11/23/2016 5:53:00 PM,12.65
FYV,11/23/2016 6:53:00 PM,10.35
FYV,11/23/2016 7:53:00 PM,9.2
FYV,11/23/2016 8:53:00 PM,10.35
FYV,11/23/2016 9:53:00 PM,9.2
FYV,11/23/2016 10:53:00 PM,8.05
FYV,11/23/2016 11:53:00 PM,4.6
FYV,11/24/2016 12:53:00 AM,6.9
FYV,11/24/2016 1:53:00 AM,6.9
FYV,11/24/2016 2:53:00 AM,5.75
FYV,11/24/2016 3:53:00 AM,3.45
FYV,11/24/2016 4:53:00 AM,3.45
FYV,11/24/2016 5:53:00 AM,0
FYV,11/24/2016 6:53:00 AM,0
FYV,11/24/2016 7:53:00 AM,3.45
FYV,11/24/2016 8:53:00 AM,3.45
FYV,11/24/2016 9:53:00 AM,3.45
FYV,11/24/2016 10:53:00 AM,3.45
FYV,11/24/2016 11:53:00 AM,4.6
FYV,11/24/2016 12:53:00 PM,4.6
FYV,11/24/2016 1:53:00 PM,6.9
FYV,11/24/2016 2:53:00 PM,3.45
FYV,11/24/2016 3:53:00 PM,5.75
FYV,11/24/2016 4:53:00 PM,0
FYV,11/24/2016 5:53:00 PM,4.6
FYV,11/24/2016 6:53:00 PM,8.05
FYV,11/24/2016 7:53:00 PM,8.05
FYV,11/24/2016 8:53:00 PM,10.35
FYV,11/24/2016 9:53:00 PM,8.05
FYV,11/24/2016 10:53:00 PM,11.5
FYV,11/24/2016 11:53:00 PM,0
FYV,11/25/2016 12:53:00 AM,3.45
FYV,11/25/2016 1:53:00 AM,0
FYV,11/25/2016 2:53:00 AM,0
FYV,11/25/2016 3:53:00 AM,0
FYV,11/25/2016 4:53:00 AM,0
FYV,11/25/2016 5:53:00 AM,0
FYV,11/25/2016 6:53:00 AM,0
FYV,11/25/2016 7:53:00 AM,0
FYV,11/25/2016 8:53:00 AM,3.45
FYV,11/25/2016 9:53:00 AM,3.45
FYV,11/25/2016 10:53:00 AM,4.6
FYV,11/25/2016 11:53:00 AM,3.45
FYV,11/25/2016 12:53:00 PM,5.75
FYV,11/25/2016 1:53:00 PM,3.45
FYV,11/25/2016 2:53:00 PM,3.45
FYV,11/25/2016 3:53:00 PM,5.75
FYV,11/25/2016 4:53:00 PM,4.6
FYV,11/25/2016 5:53:00 PM,8.05
FYV,11/25/2016 6:53:00 PM,4.6
FYV,11/25/2016 7:53:00 PM,8.05
FYV,11/25/2016 8:53:00 PM,10.35
FYV,11/25/2016 9:53:00 PM,10.35
FYV,11/25/2016 10:53:00 PM,3.45
FYV,11/25/2016 11:53:00 PM,0
FYV,11/26/2016 12:53:00 AM,0
FYV,11/26/2016 1:53:00 AM,0
FYV,11/26/2016 2:53:00 AM,0
FYV,11/26/2016 3:53:00 AM,0
FYV,11/26/2016 4:53:00 AM,0
FYV,11/26/2016 5:53:00 AM,0
FYV,11/26/2016 6:53:00 AM,0
FYV,11/26/2016 7:53:00 AM,0
FYV,11/26/2016 8:53:00 AM,0
FYV,11/26/2016 9:53:00 AM,0
FYV,11/26/2016 10:53:00 AM,0
FYV,11/26/2016 11:53:00 AM,0
FYV,11/26/2016 12:53:00 PM,0
FYV,11/26/2016 1:53:00 PM,3.45
FYV,11/26/2016 2:53:00 PM,0
FYV,11/26/2016 3:53:00 PM,10.35
FYV,11/26/2016 4:53:00 PM,12.65
FYV,11/26/2016 5:53:00 PM,10.35
FYV,11/26/2016 6:53:00 PM,12.65
FYV,11/26/2016 7:53:00 PM,9.2
FYV,11/26/2016 8:53:00 PM,8.05
FYV,11/26/2016 9:53:00 PM,6.9
FYV,11/26/2016 10:53:00 PM,8.05
FYV,11/26/2016 11:53:00 PM,4.6
FYV,11/27/2016 12:53:00 AM,0
FYV,11/27/2016 1:53:00 AM,0
FYV,11/27/2016 2:53:00 AM,0
FYV,11/27/2016 3:53:00 AM,5.75
FYV,11/27/2016 4:53:00 AM,6.9
FYV,11/27/2016 5:53:00 AM,4.6
FYV,11/27/2016 6:53:00 AM,10.35
FYV,11/27/2016 7:53:00 AM,12.65
FYV,11/27/2016 8:53:00 AM,10.35
FYV,11/27/2016 9:53:00 AM,6.9
FYV,11/27/2016 10:53:00 AM,6.9
FYV,11/27/2016 11:53:00 AM,8.05
FYV,11/27/2016 12:53:00 PM,5.75
FYV,11/27/2016 1:53:00 PM,4.6
FYV,11/27/2016 2:53:00 PM,8.05
FYV,11/27/2016 3:53:00 PM,5.75
FYV,11/27/2016 4:53:00 PM,16.1
FYV,11/27/2016 5:53:00 PM,18.4
FYV,11/27/2016 6:53:00 PM,13.8
FYV,11/27/2016 7:53:00 PM,18.4
FYV,11/27/2016 8:53:00 PM,10.35
FYV,11/27/2016 9:53:00 PM,16.1
FYV,11/27/2016 10:53:00 PM,13.8
FYV,11/27/2016 11:53:00 PM,18.4
FYV,11/28/2016 12:53:00 AM,21.85
FYV,11/28/2016 1:53:00 AM,18.4
FYV,11/28/2016 2:53:00 AM,16.1
FYV,11/28/2016 3:53:00 AM,18.4
FYV,11/28/2016 4:53:00 AM,18.4
FYV,11/28/2016 5:53:00 AM,17.25
FYV,11/28/2016 6:53:00 AM,14.95
FYV,11/28/2016 7:53:00 AM,9.2
FYV,11/28/2016 8:53:00 AM,16.1
FYV,11/28/2016 9:53:00 AM,19.55
FYV,11/28/2016 10:53:00 AM,11.5
FYV,11/28/2016 11:53:00 AM,9.2
FYV,11/28/2016 12:53:00 PM,6.9
FYV,11/28/2016 1:53:00 PM,12.65
FYV,11/28/2016 2:53:00 PM,17.25
FYV,11/28/2016 3:53:00 PM,9.2
FYV,11/28/2016 4:53:00 PM,11.5
FYV,11/28/2016 5:53:00 PM,17.25
FYV,11/28/2016 6:53:00 PM,10.35
FYV,11/28/2016 7:53:00 PM,12.65
FYV,11/28/2016 8:53:00 PM,13.8
FYV,11/28/2016 9:53:00 PM,11.5
FYV,11/28/2016 10:53:00 PM,8.05
FYV,11/28/2016 11:53:00 PM,5.75
FYV,11/29/2016 12:53:00 AM,5.75
FYV,11/29/2016 1:53:00 AM,5.75
FYV,11/29/2016 2:53:00 AM,5.75
FYV,11/29/2016 3:53:00 AM,0
FYV,11/29/2016 4:53:00 AM,0
FYV,11/29/2016 5:53:00 AM,6.9
FYV,11/29/2016 6:53:00 AM,4.6
FYV,11/29/2016 7:53:00 AM,5.75
FYV,11/29/2016 8:53:00 AM,0
FYV,11/29/2016 9:53:00 AM,0
FYV,11/29/2016 10:53:00 AM,0
FYV,11/29/2016 11:53:00 AM,0
FYV,11/29/2016 12:53:00 PM,12.65
FYV,11/29/2016 1:53:00 PM,4.6
FYV,11/29/2016 2:53:00 PM,10.35
FYV,11/29/2016 3:53:00 PM,12.65
FYV,11/29/2016 4:53:00 PM,14.95
FYV,11/29/2016 5:53:00 PM,14.95
FYV,11/29/2016 6:53:00 PM,14.95
FYV,11/29/2016 7:53:00 PM,11.5
FYV,11/29/2016 8:53:00 PM,9.2
FYV,11/29/2016 9:53:00 PM,11.5
FYV,11/29/2016 10:53:00 PM,9.2
FYV,11/29/2016 11:53:00 PM,3.45
FYV,11/30/2016 12:53:00 AM,0
FYV,11/30/2016 1:53:00 AM,4.6
FYV,11/30/2016 2:53:00 AM,0
FYV,11/30/2016 3:53:00 AM,3.45
FYV,11/30/2016 4:53:00 AM,0
FYV,11/30/2016 5:53:00 AM,0
FYV,11/30/2016 6:53:00 AM,0
FYV,11/30/2016 7:53:00 AM,0
FYV,11/30/2016 8:53:00 AM,4.6
FYV,11/30/2016 9:53:00 AM,4.6
FYV,11/30/2016 10:53:00 AM,4.6
FYV,11/30/2016 11:53:00 AM,5.75
FYV,11/30/2016 12:53:00 PM,5.75
FYV,11/30/2016 1:53:00 PM,5.75
FYV,11/30/2016 2:53:00 PM,8.05
FYV,11/30/2016 3:53:00 PM,9.2
FYV,11/30/2016 4:53:00 PM,16.1
FYV,11/30/2016 5:53:00 PM,13.8
FYV,11/30/2016 6:53:00 PM,21.85
FYV,11/30/2016 7:53:00 PM,12.65
FYV,11/30/2016 8:53:00 PM,17.25
FYV,11/30/2016 9:53:00 PM,16.1
FYV,11/30/2016 10:53:00 PM,9.2
FYV,11/30/2016 11:53:00 PM,5.75
FYV,12/1/2016 12:53:00 AM,8.05
FYV,12/1/2016 1:53:00 AM,4.6
FYV,12/1/2016 2:53:00 AM,6.9
FYV,12/1/2016 3:53:00 AM,0
FYV,12/1/2016 4:53:00 AM,0
FYV,12/1/2016 5:53:00 AM,3.45
FYV,12/1/2016 6:53:00 AM,3.45
FYV,12/1/2016 7:53:00 AM,3.45
FYV,12/1/2016 8:53:00 AM,0
FYV,12/1/2016 9:53:00 AM,0
FYV,12/1/2016 10:53:00 AM,0
FYV,12/1/2016 11:53:00 AM,0
FYV,12/1/2016 12:53:00 PM,3.45
FYV,12/1/2016 1:53:00 PM,3.45
FYV,12/1/2016 2:53:00 PM,3.45
FYV,12/1/2016 3:53:00 PM,0
FYV,12/1/2016 4:53:00 PM,0
FYV,12/1/2016 5:53:00 PM,9.2
FYV,12/1/2016 6:53:00 PM,5.75
FYV,12/1/2016 7:53:00 PM,9.2
FYV,12/1/2016 8:53:00 PM,10.35
FYV,12/1/2016 9:53:00 PM,6.9
FYV,12/1/2016 10:53:00 PM,6.9
FYV,12/1/2016 11:53:00 PM,0
FYV,12/2/2016 12:53:00 AM,0
FYV,12/2/2016 1:53:00 AM,0
FYV,12/2/2016 2:53:00 AM,0
FYV,12/2/2016 3:53:00 AM,0
FYV,12/2/2016 4:53:00 AM,4.6
FYV,12/2/2016 5:53:00 AM,0
FYV,12/2/2016 6:53:00 AM,0
FYV,12/2/2016 7:53:00 AM,0
FYV,12/2/2016 8:53:00 AM,0
FYV,12/2/2016 9:53:00 AM,0
FYV,12/2/2016 10:53:00 AM,0
FYV,12/2/2016 11:53:00 AM,0
FYV,12/2/2016 12:53:00 PM,0
FYV,12/2/2016 1:53:00 PM,0
FYV,12/2/2016 2:53:00 PM,0
FYV,12/2/2016 3:53:00 PM,3.45
FYV,12/2/2016 4:53:00 PM,0
FYV,12/2/2016 5:53:00 PM,4.6
FYV,12/2/2016 6:53:00 PM,5.75
FYV,12/2/2016 7:53:00 PM,0
FYV,12/2/2016 8:53:00 PM,0
FYV,12/2/2016 9:53:00 PM,0
FYV,12/2/2016 10:53:00 PM,4.6
FYV,12/2/2016 11:53:00 PM,0
FYV,12/3/2016 12:53:00 AM,3.45
FYV,12/3/2016 1:53:00 AM,0
FYV,12/3/2016 2:53:00 AM,0
FYV,12/3/2016 3:53:00 AM,0
FYV,12/3/2016 4:53:00 AM,0
FYV,12/3/2016 5:53:00 AM,0
FYV,12/3/2016 6:53:00 AM,0
FYV,12/3/2016 7:53:00 AM,3.45
FYV,12/3/2016 9:53:00 AM,0
FYV,12/3/2016 10:53:00 AM,0
FYV,12/3/2016 11:53:00 AM,4.6
FYV,12/3/2016 12:53:00 PM,4.6
FYV,12/3/2016 1:53:00 PM,3.45
FYV,12/3/2016 2:53:00 PM,4.6
FYV,12/3/2016 3:53:00 PM,0
FYV,12/3/2016 4:53:00 PM,11.5
FYV,12/3/2016 5:53:00 PM,10.35
FYV,12/3/2016 6:53:00 PM,5.75
FYV,12/3/2016 7:53:00 PM,4.6
FYV,12/3/2016 8:53:00 PM,6.9
FYV,12/3/2016 9:53:00 PM,5.75
FYV,12/3/2016 10:53:00 PM,4.6
FYV,12/3/2016 11:53:00 PM,4.6
FYV,12/4/2016 12:53:00 AM,4.6
FYV,12/4/2016 1:53:00 AM,4.6
FYV,12/4/2016 2:53:00 AM,5.75
FYV,12/4/2016 3:53:00 AM,4.6
FYV,12/4/2016 4:53:00 AM,3.45
FYV,12/4/2016 5:53:00 AM,4.6
FYV,12/4/2016 6:53:00 AM,3.45
FYV,12/4/2016 7:53:00 AM,3.45
FYV,12/4/2016 8:53:00 AM,4.6
FYV,12/4/2016 9:53:00 AM,0
FYV,12/4/2016 10:53:00 AM,4.6
FYV,12/4/2016 11:53:00 AM,5.75
FYV,12/4/2016 12:53:00 PM,5.75
FYV,12/4/2016 1:53:00 PM,3.45
FYV,12/4/2016 2:53:00 PM,4.6
FYV,12/4/2016 3:53:00 PM,6.9
FYV,12/4/2016 4:53:00 PM,6.9
FYV,12/4/2016 5:53:00 PM,8.05
FYV,12/4/2016 6:53:00 PM,10.35
FYV,12/4/2016 7:53:00 PM,4.6
FYV,12/4/2016 8:53:00 PM,9.2
FYV,12/4/2016 9:53:00 PM,6.9
FYV,12/4/2016 10:53:00 PM,4.6
FYV,12/4/2016 11:53:00 PM,0
FYV,12/5/2016 12:53:00 AM,0
FYV,12/5/2016 1:53:00 AM,0
FYV,12/5/2016 2:53:00 AM,0
FYV,12/5/2016 3:53:00 AM,0
FYV,12/5/2016 4:53:00 AM,0
FYV,12/5/2016 5:53:00 AM,0
FYV,12/5/2016 6:53:00 AM,0
FYV,12/5/2016 7:53:00 AM,0
FYV,12/5/2016 8:53:00 AM,0
FYV,12/5/2016 9:53:00 AM,0
FYV,12/5/2016 10:53:00 AM,0
FYV,12/5/2016 11:53:00 AM,0
FYV,12/5/2016 12:53:00 PM,0
FYV,12/5/2016 1:53:00 PM,0
FYV,12/5/2016 2:53:00 PM,0
FYV,12/5/2016 3:53:00 PM,0
FYV,12/5/2016 4:53:00 PM,0
FYV,12/5/2016 5:53:00 PM,0
FYV,12/5/2016 6:53:00 PM,6.9
FYV,12/5/2016 7:53:00 PM,5.75
FYV,12/5/2016 8:53:00 PM,0
FYV,12/5/2016 9:53:00 PM,4.6
FYV,12/5/2016 10:53:00 PM,6.9
FYV,12/5/2016 11:53:00 PM,5.75
FYV,12/6/2016 12:53:00 AM,0
FYV,12/6/2016 1:53:00 AM,0
FYV,12/6/2016 2:53:00 AM,3.45
FYV,12/6/2016 3:53:00 AM,0
FYV,12/6/2016 4:53:00 AM,0
FYV,12/6/2016 5:53:00 AM,0
FYV,12/6/2016 6:53:00 AM,0
FYV,12/6/2016 7:53:00 AM,3.45
FYV,12/6/2016 8:53:00 AM,4.6
FYV,12/6/2016 9:53:00 AM,5.75
FYV,12/6/2016 10:53:00 AM,8.05
FYV,12/6/2016 11:53:00 AM,8.05
FYV,12/6/2016 12:53:00 PM,6.9
FYV,12/6/2016 1:53:00 PM,5.75
FYV,12/6/2016 2:53:00 PM,9.2
FYV,12/6/2016 3:53:00 PM,9.2
FYV,12/6/2016 4:53:00 PM,8.05
FYV,12/6/2016 5:53:00 PM,10.35
FYV,12/6/2016 6:53:00 PM,4.6
FYV,12/6/2016 7:53:00 PM,8.05
FYV,12/6/2016 8:53:00 PM,6.9
FYV,12/6/2016 9:53:00 PM,6.9
FYV,12/6/2016 10:53:00 PM,4.6
FYV,12/6/2016 11:53:00 PM,0
FYV,12/7/2016 12:53:00 AM,0
FYV,12/7/2016 1:53:00 AM,4.6
FYV,12/7/2016 2:53:00 AM,3.45
FYV,12/7/2016 3:53:00 AM,0
FYV,12/7/2016 4:53:00 AM,0
FYV,12/7/2016 5:53:00 AM,3.45
FYV,12/7/2016 6:53:00 AM,0
FYV,12/7/2016 7:53:00 AM,0
FYV,12/7/2016 8:53:00 AM,0
FYV,12/7/2016 9:53:00 AM,0
FYV,12/7/2016 10:53:00 AM,3.45
FYV,12/7/2016 11:53:00 AM,5.75
FYV,12/7/2016 12:53:00 PM,9.2
FYV,12/7/2016 1:53:00 PM,9.2
FYV,12/7/2016 2:53:00 PM,11.5
FYV,12/7/2016 3:53:00 PM,6.9
FYV,12/7/2016 4:53:00 PM,4.6
FYV,12/7/2016 5:53:00 PM,9.2
FYV,12/7/2016 6:53:00 PM,9.2
FYV,12/7/2016 7:53:00 PM,6.9
FYV,12/7/2016 8:53:00 PM,8.05
FYV,12/7/2016 9:53:00 PM,4.6
FYV,12/7/2016 10:53:00 PM,3.45
FYV,12/7/2016 11:53:00 PM,0
FYV,12/8/2016 12:53:00 AM,3.45
FYV,12/8/2016 1:53:00 AM,8.05
FYV,12/8/2016 2:53:00 AM,9.2
FYV,12/8/2016 3:53:00 AM,6.9
FYV,12/8/2016 4:53:00 AM,9.2
FYV,12/8/2016 5:53:00 AM,6.9
FYV,12/8/2016 6:53:00 AM,8.05
FYV,12/8/2016 7:53:00 AM,8.05
FYV,12/8/2016 8:53:00 AM,9.2
FYV,12/8/2016 9:53:00 AM,8.05
FYV,12/8/2016 10:53:00 AM,4.6
FYV,12/8/2016 11:53:00 AM,4.6
FYV,12/8/2016 12:53:00 PM,6.9
FYV,12/8/2016 1:53:00 PM,4.6
FYV,12/8/2016 2:53:00 PM,11.5
FYV,12/8/2016 3:53:00 PM,12.65
